network_id,ssid,bssid,scan_id,timestamp,channel,frequency,mean_rssi,strongest_rssi,observation_count,latitude,longitude,matched_access_points,residual_rmse,confidence_score,estimated_radius_m
WLAN-QUV2KV | 58:ba:d4:14:a7:93,WLAN-QUV2KV,58:ba:d4:14:a7:93,scan_238,2026-04-08 13:21:46,100.0,5500.0,-79.0,-79,1,48.89135873200768,8.70115010560184,10.0,7.966656814117724,1.2552316778951724,13.593563908785255
WLAN-SNYYHE | 88:44:77:db:ff:00,WLAN-SNYYHE,88:44:77:db:ff:00,scan_16,2026-04-08 12:04:01,108.0,5540.0,-89.0,-89,1,48.88987866895415,8.69758287592063,12.0,18.86246620736564,0.6361840423239088,29.286445646252357
WLAN-ZZKMVA | a8:a2:37:c3:d7:0f,WLAN-ZZKMVA,a8:a2:37:c3:d7:0f,scan_261,2026-04-08 13:24:00,52.0,5260.0,-94.0,-94,1,48.89145334352538,8.701413601330502,5.0,5.453597622852844,0.9168259827325578,42.986623470822764
WLAN-ZZKMVA | a8:a2:37:c3:d7:0f,WLAN-ZZKMVA,a8:a2:37:c3:d7:0f,scan_266,2026-04-08 13:24:35,52.0,5260.0,-88.0,-88,1,48.891458254662815,8.701279528493082,9.0,27.468021891178225,0.3276537362484951,27.12272579332028
WLAN1 | 02:2f:9d:8b:5c:40,WLAN1,02:2f:9d:8b:5c:40,scan_38,2026-04-08 12:12:39,9.0,2452.0,-84.0,-84,1,,,,,,19.952623149688797
WLAN1 | 02:2f:9d:8b:5c:40,WLAN1,02:2f:9d:8b:5c:40,scan_56,2026-04-08 12:50:15,9.0,2452.0,-77.0,-77,1,48.889528459280854,8.69762571170266,3.0,35.67616617948157,0.08408975294339194,11.659144011798316
WLAN1 | 02:2f:9d:8b:5c:40,WLAN1,02:2f:9d:8b:5c:40,scan_542,2026-04-08 13:56:13,9.0,2452.0,-88.0,-88,1,48.88959404796747,8.698115363579252,5.0,9.166857128446074,0.5454432124271122,27.12272579332028
WLAN1 | 02:2f:9d:8b:5c:40,WLAN1,02:2f:9d:8b:5c:40,scan_545,2026-04-08 13:56:31,9.0,2452.0,-78.0,-78,1,48.88960194283101,8.6981251374932,3.0,12.698516418554995,0.23624807033492656,12.589254117941675
WLAN1 | 02:2f:9d:8b:5c:40,WLAN1,02:2f:9d:8b:5c:40,scan_549,2026-04-08 13:56:59,9.0,2452.0,-72.0,-72,1,48.88945436735694,8.69792285728448,3.0,4.700065301437738,0.6382890040022013,7.943282347242816
WLAN1-LB76J6 | 02:5a:a8:a3:09:e1,WLAN1-LB76J6,02:5a:a8:a3:09:e1,scan_33,2026-04-08 12:10:31,3.0,2422.0,-85.0,-85,1,48.88966025945055,8.698059695931475,8.0,4.394810701586937,1.82032868835767,21.544346900318832
WLANPP-01 | 50:e6:36:69:1f:3c,WLANPP-01,50:e6:36:69:1f:3c,scan_29,2026-04-08 12:08:43,6.0,2437.0,-75.0,-75,1,,,,,,10.0
WLANPP-01 | 50:e6:36:69:1f:3c,WLANPP-01,50:e6:36:69:1f:3c,scan_551,2026-04-08 13:57:18,6.0,2437.0,-76.0,-76,1,48.88958740828185,8.69747983197782,3.0,21.537195303622408,0.13929390330111463,10.7977516232771
WLANPP-01 | 50:e6:36:69:1f:3d,WLANPP-01,50:e6:36:69:1f:3d,scan_26,2026-04-08 12:08:02,36.0,5180.0,-80.0,-80,1,48.88974415200318,8.697827167646993,13.0,15.957070692269074,0.8146858687727865,14.677992676220699
WLANPP-01 | 50:e6:36:69:1f:3d,WLANPP-01,50:e6:36:69:1f:3d,scan_549,2026-04-08 13:56:59,36.0,5180.0,-90.0,-90,1,48.88945436735694,8.69792285728448,3.0,4.700065301437738,0.6382890040022013,31.622776601683793
WLAN_E&F | 9c:05:d6:b3:a0:41,WLAN_E&F,9c:05:d6:b3:a0:41,scan_232,2026-04-08 13:16:41,6.0,2437.0,-70.0,-70,1,48.891498521641545,8.700818237910955,4.0,1.1641598911019109,3.435954142187363,6.812920690579613
WLAN_E&F | 9c:05:d6:b3:a0:42,WLAN_E&F,9c:05:d6:b3:a0:42,scan_211,2026-04-08 13:14:37,44.0,5220.0,-93.0,-93,1,48.89137855103457,8.700427924731997,16.0,15.620591542518492,1.0242889942067033,39.810717055349734
WLAN_E&F | 9c:05:d6:b3:a0:42,WLAN_E&F,9c:05:d6:b3:a0:42,scan_215,2026-04-08 13:14:50,44.0,5220.0,-83.0,-83,1,48.89143801122561,8.700461306547536,11.0,16.0527113612516,0.685242495953179,18.478497974222908
WLAN_E&F | 9c:05:d6:b3:a0:42,WLAN_E&F,9c:05:d6:b3:a0:42,scan_219,2026-04-08 13:15:12,44.0,5220.0,-75.0,-75,1,48.89141212353638,8.700803351919319,18.0,10.34214882423241,1.7404506844674952,10.0
WLAN_E&F | 9c:05:d6:b3:a0:42,WLAN_E&F,9c:05:d6:b3:a0:42,scan_227,2026-04-08 13:15:49,44.0,5220.0,-57.0,-57,1,48.891262943571235,8.700722731824566,16.0,30.40001073423642,0.5263156036317065,3.0
WLAN_E&F | 9c:05:d6:b3:a0:42,WLAN_E&F,9c:05:d6:b3:a0:42,scan_235,2026-04-08 13:21:19,44.0,5220.0,-51.0,-51,1,48.891335364146066,8.700974909649677,4.0,7.76023130872205,0.5154485531255019,3.0
WLAN_E&F | 9c:05:d6:b3:a2:95,WLAN_E&F,9c:05:d6:b3:a2:95,scan_219,2026-04-08 13:15:12,11.0,2462.0,-74.0,-74,1,48.89141212353638,8.700803351919319,18.0,10.34214882423241,1.7404506844674952,9.261187281287935
WLAN_E&F | 9c:05:d6:b3:a2:95,WLAN_E&F,9c:05:d6:b3:a2:95,scan_236,2026-04-08 13:21:26,11.0,2462.0,-68.0,-68,1,48.89132408844275,8.70119547273176,12.0,3.9419330827376617,3.0441917069951967,5.843414133735177
WLAN_E&F | 9c:05:d6:b3:a2:95,WLAN_E&F,9c:05:d6:b3:a2:95,scan_280,2026-04-08 13:25:44,11.0,2462.0,-84.0,-84,1,48.89127992372926,8.701863683432352,7.0,12.446226809789165,0.5624194470322832,19.952623149688797
WLAN_E&F | 9c:05:d6:b3:a2:96,WLAN_E&F,9c:05:d6:b3:a2:96,scan_208,2026-04-08 13:14:22,36.0,5180.0,-90.0,-90,1,48.89128556509415,8.700239655337901,19.0,26.225572023630217,0.7244837208080835,31.622776601683793
WLAN_E&F | 9c:05:d6:b3:a2:96,WLAN_E&F,9c:05:d6:b3:a2:96,scan_213,2026-04-08 13:14:42,36.0,5180.0,-85.0,-85,1,48.891375181635986,8.700528598569974,12.0,11.55679160564761,1.0383504703966282,21.544346900318832
WLAN_E&F | 9c:05:d6:b3:a2:96,WLAN_E&F,9c:05:d6:b3:a2:96,scan_216,2026-04-08 13:14:57,36.0,5180.0,-80.0,-80,1,48.89139384996072,8.70058624442005,14.0,17.33503617130247,0.8076129672677868,14.677992676220699
WLAN_E&F | 9c:05:d6:b3:a2:96,WLAN_E&F,9c:05:d6:b3:a2:96,scan_224,2026-04-08 13:15:34,36.0,5180.0,-74.0,-74,1,48.89143288995179,8.70076289294546,6.0,3.6227637769851815,1.6561941018945279,9.261187281287935
WLAN_E&F | 9c:05:d6:b3:a2:96,WLAN_E&F,9c:05:d6:b3:a2:96,scan_269,2026-04-08 13:24:49,36.0,5180.0,-91.0,-91,1,48.89143612474486,8.701457052690275,7.0,15.444016354374043,0.4532499732828543,34.14548873833603
WLAN_E&F_Gast | a2:05:d6:b3:a0:42,WLAN_E&F_Gast,a2:05:d6:b3:a0:42,scan_217,2026-04-08 13:15:00,44.0,5220.0,-84.0,-84,1,48.89152563822628,8.701106580344888,4.0,8.002771603348293,0.4998268347838933,19.952623149688797
WLAN_E&F_Gast | a2:05:d6:b3:a0:42,WLAN_E&F_Gast,a2:05:d6:b3:a0:42,scan_218,2026-04-08 13:15:04,44.0,5220.0,-79.0,-79,1,48.89143261778137,8.700578037526961,5.0,19.239477788501333,0.2598823135931631,13.593563908785255
WLAN_E&F_Gast | a2:05:d6:b3:a0:42,WLAN_E&F_Gast,a2:05:d6:b3:a0:42,scan_224,2026-04-08 13:15:34,44.0,5220.0,-71.0,-71,1,48.89143288995179,8.70076289294546,6.0,3.6227637769851815,1.6561941018945279,7.3564225445964135
WLAN_E&F_Gast | a2:05:d6:b3:a0:42,WLAN_E&F_Gast,a2:05:d6:b3:a0:42,scan_227,2026-04-08 13:15:49,44.0,5220.0,-57.0,-57,1,48.891262943571235,8.700722731824566,16.0,30.40001073423642,0.5263156036317065,3.0
WLAN_E&F_Gast | a2:05:d6:b3:a0:42,WLAN_E&F_Gast,a2:05:d6:b3:a0:42,scan_235,2026-04-08 13:21:19,44.0,5220.0,-51.0,-51,1,48.891335364146066,8.700974909649677,4.0,7.76023130872205,0.5154485531255019,3.0
WLAN_E&F_Gast | a2:05:d6:b3:a2:95,WLAN_E&F_Gast,a2:05:d6:b3:a2:95,scan_219,2026-04-08 13:15:12,11.0,2462.0,-73.0,-73,1,48.89141212353638,8.700803351919319,18.0,10.34214882423241,1.7404506844674952,8.576958985908941
WLAN_E&F_Gast | a2:05:d6:b3:a2:95,WLAN_E&F_Gast,a2:05:d6:b3:a2:95,scan_236,2026-04-08 13:21:26,11.0,2462.0,-66.0,-66,1,48.89132408844275,8.70119547273176,12.0,3.9419330827376617,3.0441917069951967,5.011872336272722
WLAN_E&F_Gast | a2:05:d6:b3:a2:96,WLAN_E&F_Gast,a2:05:d6:b3:a2:96,scan_208,2026-04-08 13:14:22,36.0,5180.0,-89.0,-89,1,48.89128556509415,8.700239655337901,19.0,26.225572023630217,0.7244837208080835,29.286445646252357
WLAN_E&F_Gast | a2:05:d6:b3:a2:96,WLAN_E&F_Gast,a2:05:d6:b3:a2:96,scan_215,2026-04-08 13:14:50,36.0,5180.0,-84.0,-84,1,48.89143801122561,8.700461306547536,11.0,16.0527113612516,0.685242495953179,19.952623149688797
WLAN_E&F_Gast | a2:05:d6:b3:a2:96,WLAN_E&F_Gast,a2:05:d6:b3:a2:96,scan_216,2026-04-08 13:14:57,36.0,5180.0,-78.0,-78,1,48.89139384996072,8.70058624442005,14.0,17.33503617130247,0.8076129672677868,12.589254117941675
WLAN_E&F_Gast | a2:05:d6:b3:a2:96,WLAN_E&F_Gast,a2:05:d6:b3:a2:96,scan_226,2026-04-08 13:15:43,36.0,5180.0,-71.0,-71,1,48.891388377378064,8.700768497558277,11.0,10.93422331467424,1.00601567056322,7.3564225445964135
WLAN_E&F_Gast | a2:05:d6:b3:a2:96,WLAN_E&F_Gast,a2:05:d6:b3:a2:96,scan_269,2026-04-08 13:24:49,36.0,5180.0,-90.0,-90,1,48.89143612474486,8.701457052690275,7.0,15.444016354374043,0.4532499732828543,31.622776601683793
WLAN_EF | d6:1a:d1:16:23:0a,WLAN_EF,d6:1a:d1:16:23:0a,scan_104,2026-04-08 12:57:11,48.0,5240.0,-92.0,-92,1,48.89111805050016,8.699267789136112,3.0,5.908785611747435,0.5077185393282182,36.869450645195755
WLAN_EF | d6:1a:d1:16:23:0a,WLAN_EF,d6:1a:d1:16:23:0a,scan_380,2026-04-08 13:34:47,48.0,5240.0,-87.0,-87,1,48.89084305951107,8.69925941043866,9.0,11.174269948371272,0.8054217449178246,25.118864315095795
WLAN_EF | d6:1a:d1:16:23:0a,WLAN_EF,d6:1a:d1:16:23:0a,scan_382,2026-04-08 13:34:58,48.0,5240.0,-81.0,-81,1,48.89097243930134,8.699277090720031,11.0,18.340463207145905,0.5997667493869033,15.848931924611133
WLAN_EF | d6:1a:d1:16:23:0a,WLAN_EF,d6:1a:d1:16:23:0a,scan_384,2026-04-08 13:35:05,48.0,5240.0,-75.0,-75,1,48.89088030562098,8.699435202427477,9.0,13.425012770397295,0.6703904237503125,10.0
WLAN_EF_Gast | d4:1a:d1:16:23:09,WLAN_EF_Gast,d4:1a:d1:16:23:09,scan_383,2026-04-08 13:35:02,4.0,2427.0,-76.0,-76,1,48.89099115857002,8.699256150639476,7.0,10.404772828176911,0.6727681724144395,10.7977516232771
WLAN_EF_Gast | fe:22:f4:ad:c2:b9,WLAN_EF_Gast,fe:22:f4:ad:c2:b9,scan_379,2026-04-08 13:34:44,108.0,5540.0,-92.0,-92,1,48.89086105420797,8.699279258203154,8.0,17.809567170845906,0.44919676729123015,36.869450645195755
WLAN_EF_Gast | fe:22:f4:ad:c2:b9,WLAN_EF_Gast,fe:22:f4:ad:c2:b9,scan_382,2026-04-08 13:34:58,108.0,5540.0,-81.0,-81,1,48.89097243930134,8.699277090720031,11.0,18.340463207145905,0.5997667493869033,15.848931924611133
WLAN_Gaeste | 0e:ea:14:97:80:62,WLAN_Gaeste,0e:ea:14:97:80:62,scan_292,2026-04-08 13:26:52,48.0,5240.0,-93.0,-93,1,48.89070212649259,8.701322338551714,9.0,38.45804267550426,0.23402127029549855,39.810717055349734
WLAN_Intern | 0e:ea:14:87:80:62,WLAN_Intern,0e:ea:14:87:80:62,scan_292,2026-04-08 13:26:52,48.0,5240.0,-94.0,-94,1,48.89070212649259,8.701322338551714,9.0,38.45804267550426,0.23402127029549855,42.986623470822764
WLAN_Intern | 0e:ea:14:87:80:62,WLAN_Intern,0e:ea:14:87:80:62,scan_293,2026-04-08 13:26:57,48.0,5240.0,-89.0,-89,1,48.89072085606649,8.701184295361262,3.0,40.15471702152758,0.07471102332489736,29.286445646252357
WOUTEX_WLAN_B61B_5G | 5c:62:8b:4f:b6:1a,WOUTEX_WLAN_B61B_5G,5c:62:8b:4f:b6:1a,scan_194,2026-04-08 13:13:03,36.0,5180.0,-93.0,-93,1,,,,,,39.810717055349734
WOUTEX_WLAN_B61B_5G | 5c:62:8b:4f:b6:1a,WOUTEX_WLAN_B61B_5G,5c:62:8b:4f:b6:1a,scan_207,2026-04-08 13:14:20,36.0,5180.0,-85.0,-85,1,48.890982202623,8.700412496048546,9.0,29.808785218001283,0.3019244136981796,21.544346900318832
WOUTEX_WLAN_B642 | 5c:62:8b:4f:b6:42,WOUTEX_WLAN_B642,5c:62:8b:4f:b6:42,scan_241,2026-04-08 13:22:00,1.0,2412.0,-68.0,-68,1,48.891372338197755,8.701178447605594,7.0,6.500504474691679,1.0768395018037447,5.843414133735177
WOUTEX_WLAN_B642 | 5c:62:8b:4f:b6:42,WOUTEX_WLAN_B642,5c:62:8b:4f:b6:42,scan_251,2026-04-08 13:22:58,1.0,2412.0,-60.0,-60,1,,,,,,3.1622776601683795
WOUTEX_WLAN_B642_5G | 5c:62:8b:4f:b6:41,WOUTEX_WLAN_B642_5G,5c:62:8b:4f:b6:41,scan_194,2026-04-08 13:13:03,36.0,5180.0,-91.0,-91,1,,,,,,34.14548873833603
WOUTEX_WLAN_B642_5G | 5c:62:8b:4f:b6:41,WOUTEX_WLAN_B642_5G,5c:62:8b:4f:b6:41,scan_211,2026-04-08 13:14:37,36.0,5180.0,-84.0,-84,1,48.89137855103457,8.700427924731997,16.0,15.620591542518492,1.0242889942067033,19.952623149688797
WOUTEX_WLAN_B642_5G | 5c:62:8b:4f:b6:41,WOUTEX_WLAN_B642_5G,5c:62:8b:4f:b6:41,scan_226,2026-04-08 13:15:43,36.0,5180.0,-78.0,-78,1,48.891388377378064,8.700768497558277,11.0,10.93422331467424,1.00601567056322,12.589254117941675
WOUTEX_WLAN_B642_5G | 5c:62:8b:4f:b6:41,WOUTEX_WLAN_B642_5G,5c:62:8b:4f:b6:41,scan_238,2026-04-08 13:21:46,36.0,5180.0,-73.0,-73,1,48.89135873200768,8.70115010560184,10.0,7.966656814117724,1.2552316778951724,8.576958985908941
WOUTEX_WLAN_B642_5G | 5c:62:8b:4f:b6:41,WOUTEX_WLAN_B642_5G,5c:62:8b:4f:b6:41,scan_243,2026-04-08 13:22:14,36.0,5180.0,-67.0,-67,1,48.891386170839766,8.700920405249919,3.0,19.298360342068893,0.1554536212830599,5.411695265464636
WOUTEX_WLAN_B642_5G | 5c:62:8b:4f:b6:41,WOUTEX_WLAN_B642_5G,5c:62:8b:4f:b6:41,scan_252,2026-04-08 13:23:15,36.0,5180.0,-62.0,-62,1,48.891403627936505,8.70115588985236,6.0,9.609780351049155,0.6243639064388132,3.686945064519575
WWSFiori | 2c:1a:05:c2:81:ed,WWSFiori,2c:1a:05:c2:81:ed,scan_252,2026-04-08 13:23:15,112.0,5560.0,-93.0,-93,1,48.891403627936505,8.70115588985236,6.0,9.609780351049155,0.6243639064388132,39.810717055349734
WWSFiori | 2c:1a:05:c2:81:ed,WWSFiori,2c:1a:05:c2:81:ed,scan_256,2026-04-08 13:23:33,112.0,5560.0,-88.0,-88,1,48.891391860446994,8.701344805985997,19.0,6.685647815930444,2.8419085963109114,27.12272579332028
WWSFiori | 2c:1a:05:c2:81:ed,WWSFiori,2c:1a:05:c2:81:ed,scan_262,2026-04-08 13:24:10,112.0,5560.0,-80.0,-80,1,48.89140418957357,8.701473613297294,15.0,10.6106388490906,1.4136754830069065,14.677992676220699
WWSFiori | 2c:1a:05:c2:db:ad,WWSFiori,2c:1a:05:c2:db:ad,scan_236,2026-04-08 13:21:26,64.0,5320.0,-92.0,-92,1,48.89132408844275,8.70119547273176,12.0,3.9419330827376617,3.0441917069951967,36.869450645195755
WWSFiori | 2c:1a:05:c2:db:ad,WWSFiori,2c:1a:05:c2:db:ad,scan_253,2026-04-08 13:23:20,64.0,5320.0,-86.0,-86,1,48.89133123002326,8.701488495427668,7.0,5.164569276321822,1.3553889250925806,23.263050671536263
WWSFiori | 2c:1a:05:c2:db:ad,WWSFiori,2c:1a:05:c2:db:ad,scan_265,2026-04-08 13:24:27,64.0,5320.0,-80.0,-80,1,48.89146304744962,8.701656895226185,4.0,2.743569802798906,1.4579545218493521,14.677992676220699
WWSFiori | 34:b8:83:5d:0b:6d,WWSFiori,34:b8:83:5d:0b:6d,scan_261,2026-04-08 13:24:00,52.0,5260.0,-86.0,-86,1,48.89145334352538,8.701413601330502,5.0,5.453597622852844,0.9168259827325578,23.263050671536263
WWSFiori | 34:b8:83:5d:0b:6d,WWSFiori,34:b8:83:5d:0b:6d,scan_267,2026-04-08 13:24:44,52.0,5260.0,-74.0,-74,1,48.89155837579167,8.701480793158806,5.0,13.059722087965197,0.38285653908421247,9.261187281287935
Wald | 34:2c:c4:48:67:71,Wald,34:2c:c4:48:67:71,scan_574,2026-04-08 14:01:20,36.0,5180.0,-82.0,-82,1,,,,,,17.11328304161781
Warp 6 | b4:0f:3b:17:b2:2d,Warp 6,b4:0f:3b:17:b2:2d,scan_309,2026-04-08 13:28:11,40.0,5200.0,-93.0,-93,1,48.89049838521484,8.701256384445873,5.0,30.10115828731829,0.1661065648130396,39.810717055349734
Warp 6 | b4:0f:3b:17:b2:2d,Warp 6,b4:0f:3b:17:b2:2d,scan_311,2026-04-08 13:28:26,40.0,5200.0,-86.0,-86,1,48.8902056849712,8.70122681179503,7.0,42.694237177843114,0.16395655392181985,23.263050671536263
Weinbar-Gast | 3a:10:d5:a4:fa:b7,Weinbar-Gast,3a:10:d5:a4:fa:b7,scan_165,2026-04-08 13:10:39,52.0,5260.0,-85.0,-85,1,48.891256674605046,8.699517101570683,17.0,4.798411059734762,3.5428394500532217,21.544346900318832
Wer das liest ist doof | d4:3f:cb:90:b1:45,Wer das liest ist doof,d4:3f:cb:90:b1:45,scan_20,2026-04-08 12:06:02,140.0,5700.0,-94.0,-94,1,48.88972309472445,8.696931065905009,6.0,10.698974073097602,0.5608014337642806,42.986623470822764
WiFi-Repeater | 00:e0:20:1a:4c:67,WiFi-Repeater,00:e0:20:1a:4c:67,scan_595,2026-04-08 14:04:16,1.0,2412.0,-82.0,-82,1,,,,,,17.11328304161781
WiFi-Repeater | 00:e0:20:1a:4c:67,WiFi-Repeater,00:e0:20:1a:4c:67,scan_598,2026-04-08 14:04:27,1.0,2412.0,-82.0,-82,1,,,,,,17.11328304161781
WiFi4EU | 48:4a:e9:d8:b6:42,WiFi4EU,48:4a:e9:d8:b6:42,scan_257,2026-04-08 13:23:40,6.0,2437.0,-82.0,-82,1,48.89135982321255,8.70136751444402,5.0,4.4373294807811625,1.1268038629215749,17.11328304161781
WiFi4EU | 48:4a:e9:d8:b6:42,WiFi4EU,48:4a:e9:d8:b6:42,scan_288,2026-04-08 13:26:30,6.0,2437.0,-77.0,-77,1,48.89110811866693,8.70204571492442,3.0,13.471495664954594,0.22269242217880428,11.659144011798316
WiFi4EU | 48:4a:e9:d8:b6:52,WiFi4EU,48:4a:e9:d8:b6:52,scan_211,2026-04-08 13:14:37,112.0,5560.0,-94.0,-94,1,48.89137855103457,8.700427924731997,16.0,15.620591542518492,1.0242889942067033,42.986623470822764
WiFi4EU | 48:4a:e9:d8:b6:52,WiFi4EU,48:4a:e9:d8:b6:52,scan_226,2026-04-08 13:15:43,112.0,5560.0,-88.0,-88,1,48.891388377378064,8.700768497558277,11.0,10.93422331467424,1.00601567056322,27.12272579332028
WiFi4EU | 48:4a:e9:d8:b6:52,WiFi4EU,48:4a:e9:d8:b6:52,scan_238,2026-04-08 13:21:46,112.0,5560.0,-82.0,-82,1,48.89135873200768,8.70115010560184,10.0,7.966656814117724,1.2552316778951724,17.11328304161781
WiFi4EU | 48:4a:e9:d8:b6:52,WiFi4EU,48:4a:e9:d8:b6:52,scan_256,2026-04-08 13:23:33,112.0,5560.0,-76.0,-76,1,48.891391860446994,8.701344805985997,19.0,6.685647815930444,2.8419085963109114,10.7977516232771
WiFi4EU | 48:4a:e9:d8:b6:52,WiFi4EU,48:4a:e9:d8:b6:52,scan_450,2026-04-08 13:41:31,112.0,5560.0,-70.0,-70,1,48.88995906503202,8.702518823978549,4.0,252.9277409325637,0.01581479352660842,6.812920690579613
WiFi4EU | 48:4a:e9:d8:e9:70,WiFi4EU,48:4a:e9:d8:e9:70,scan_240,2026-04-08 13:21:55,116.0,5580.0,-92.0,-92,1,48.89140861692815,8.701198547993245,13.0,5.667048948444286,2.2939628929036777,36.869450645195755
WiFi4EU | 48:4a:e9:d8:e9:70,WiFi4EU,48:4a:e9:d8:e9:70,scan_253,2026-04-08 13:23:20,116.0,5580.0,-87.0,-87,1,48.89133123002326,8.701488495427668,7.0,5.164569276321822,1.3553889250925806,25.118864315095795
WiFi4EU | 48:4a:e9:d8:e9:70,WiFi4EU,48:4a:e9:d8:e9:70,scan_259,2026-04-08 13:23:48,116.0,5580.0,-82.0,-82,1,48.89142922534728,8.701488678020748,3.0,0.7932744932682176,3.0,17.11328304161781
WiFi4EU | 48:4a:e9:d8:e9:70,WiFi4EU,48:4a:e9:d8:e9:70,scan_266,2026-04-08 13:24:35,116.0,5580.0,-76.0,-76,1,48.891458254662815,8.701279528493082,9.0,27.468021891178225,0.3276537362484951,10.7977516232771
WiFi4EU | 48:4a:e9:d8:e9:70,WiFi4EU,48:4a:e9:d8:e9:70,scan_275,2026-04-08 13:25:17,116.0,5580.0,-71.0,-71,1,,,,,,7.3564225445964135
WiFi4EU | 48:4a:e9:d9:2d:c0,WiFi4EU,48:4a:e9:d9:2d:c0,scan_170,2026-04-08 13:11:04,1.0,2412.0,-69.0,-69,1,48.891392450435745,8.699294583409792,5.0,4.926684087526637,1.0148813910473748,6.309573444801933
WiFi4EU | 48:4a:e9:d9:2d:c0,WiFi4EU,48:4a:e9:d9:2d:c0,scan_172,2026-04-08 13:11:14,1.0,2412.0,-64.0,-64,1,48.89132967223245,8.6993800468851,11.0,11.37570710104058,0.966972857361437,4.298662347082277
WiFi4EU | 48:4a:e9:d9:2d:c0,WiFi4EU,48:4a:e9:d9:2d:c0,scan_187,2026-04-08 13:12:24,1.0,2412.0,-57.0,-57,1,48.89153064494775,8.699537092185098,9.0,4.831807406789055,1.8626570229919177,3.0
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,scan_96,2026-04-08 12:56:06,104.0,5520.0,-83.0,-83,1,,,,,,18.478497974222908
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,scan_167,2026-04-08 13:10:53,104.0,5520.0,-65.0,-65,1,48.89114667343042,8.699718852140867,8.0,29.43788321288488,0.2717586703550214,4.641588833612778
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,scan_174,2026-04-08 13:11:21,104.0,5520.0,-58.0,-58,1,48.891346479000276,8.699571261976796,15.0,13.703471459074898,1.094613145639567,3.0
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,scan_186,2026-04-08 13:12:21,104.0,5520.0,-53.0,-53,1,48.89148706443924,8.699890313556294,7.0,10.110268782859682,0.6923653713210238,3.0
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,scan_215,2026-04-08 13:14:50,104.0,5520.0,-85.0,-85,1,48.89143801122561,8.700461306547536,11.0,16.0527113612516,0.685242495953179,21.544346900318832
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,scan_216,2026-04-08 13:14:57,104.0,5520.0,-80.0,-80,1,48.89139384996072,8.70058624442005,14.0,17.33503617130247,0.8076129672677868,14.677992676220699
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,scan_263,2026-04-08 13:24:18,104.0,5520.0,-92.0,-92,1,48.89151728359209,8.70129800164707,7.0,29.308624406080366,0.2388375483957473,36.869450645195755
WiFi4EU | 48:4a:e9:d9:58:c0,WiFi4EU,48:4a:e9:d9:58:c0,scan_281,2026-04-08 13:25:52,6.0,2437.0,-72.0,-72,1,48.891178620880325,8.701770579071047,10.0,7.912981852666032,1.263746105601242,7.943282347242816
WiFi4EU | 48:4a:e9:d9:58:d0,WiFi4EU,48:4a:e9:d9:58:d0,scan_236,2026-04-08 13:21:26,128.0,5640.0,-92.0,-92,1,48.89132408844275,8.70119547273176,12.0,3.9419330827376617,3.0441917069951967,36.869450645195755
WiFi4EU | 48:4a:e9:d9:58:d0,WiFi4EU,48:4a:e9:d9:58:d0,scan_254,2026-04-08 13:23:26,128.0,5640.0,-86.0,-86,1,48.89144612878225,8.701313408543237,5.0,4.224271582528249,1.1836360192086595,23.263050671536263
WiFi4EU | 48:4a:e9:d9:58:d0,WiFi4EU,48:4a:e9:d9:58:d0,scan_266,2026-04-08 13:24:35,128.0,5640.0,-80.0,-80,1,48.891458254662815,8.701279528493082,9.0,27.468021891178225,0.3276537362484951,14.677992676220699
WiFi4EU | 48:4a:e9:d9:58:d0,WiFi4EU,48:4a:e9:d9:58:d0,scan_270,2026-04-08 13:24:55,128.0,5640.0,-75.0,-75,1,48.891343515722525,8.701713675674842,9.0,14.892326183174186,0.6043380926056052,10.0
WiFi4EU | 48:4a:e9:d9:81:a0,WiFi4EU,48:4a:e9:d9:81:a0,scan_280,2026-04-08 13:25:44,11.0,2462.0,-66.0,-66,1,48.89127992372926,8.701863683432352,7.0,12.446226809789165,0.5624194470322832,5.011872336272722
WiFi4EU | 48:4a:e9:d9:81:a0,WiFi4EU,48:4a:e9:d9:81:a0,scan_285,2026-04-08 13:26:14,11.0,2462.0,-60.0,-60,1,48.89117310206546,8.702030625514153,5.0,1.1134759129743168,4.4904428930519025,3.1622776601683795
WiFi4EU | 48:4a:e9:d9:81:b0,WiFi4EU,48:4a:e9:d9:81:b0,scan_253,2026-04-08 13:23:20,100.0,5500.0,-86.0,-86,1,48.89133123002326,8.701488495427668,7.0,5.164569276321822,1.3553889250925806,23.263050671536263
WiFi4EU | 48:4a:e9:d9:81:b0,WiFi4EU,48:4a:e9:d9:81:b0,scan_273,2026-04-08 13:25:07,100.0,5500.0,-75.0,-75,1,48.89118677645879,8.701407585265848,5.0,31.926962174375117,0.15660744585380715,10.0
